district,area,post_code,charge,,
Brahmanbaria,Sarak bazar (Brahmanbaria),,150,,
Brahmanbaria,Moddopara (Brahmanbaria),,150,,
Brahmanbaria,Birashar (Brahmanbaria),,150,,
Brahmanbaria,Medda (Brahmanbaria),,150,,
Brahmanbaria,Gatura- Pirbari (Brahmanbaria),,150,,
Mymensingh,Chorpara (Mymensingh),,150,,
Mymensingh,Kachijhuli (Mymensingh),,150,,
Mymensingh,College Road (Mymensigh),,150,,
Mymensingh,Akua (Mymensingh),,150,,
Mymensingh,Agriculture University (Mymensingh),,150,,
Mymensingh,Zilla School Mor (Mymensingh),,150,,
Mymensingh,Rohomotpur Bypass (Mymensingh),,150,,
Mymensingh,Mashkanda (Mymensingh),,150,,
Cox's Bazar,Kalur Dokan (Coxs Bazar Sadar),,150,,
Cox's Bazar,Alir Jahal Road (Coxs Bazar Sadar),,150,,
Cox's Bazar,Barmis Market (Coxs Bazar Sadar),,150,,
Cox's Bazar,Bazar Ghata (Coxs Bazar Sadar),,150,,
Cox's Bazar,Laldighir Par (Coxs Bazar),,150,,
Cox's Bazar,Holiday Mor(Coxs Bazar),,150,,
Cox's Bazar,Laboni Point (Coxs Bazar Sadar),,150,,
Cox's Bazar,Sughandha Point (Coxs Bazar Sadar),,150,,
Cox's Bazar,Marin Drive Road,,150,,
Cox's Bazar,Sonar Para (Court Bazar),,150,,
Cox's Bazar,Jilonjha (Coxs Bazar Sadar),,150,,
Cox's Bazar,Tarabaniyer chora (Coxs Bazar Sadar),,150,,
Cox's Bazar,Romaliyer chora (Coxs Bazar Sadar),,150,,
Cox's Bazar,Khurushkul (Coxs Bazar Sadar),,150,,
Cox's Bazar,P M Khali (Coxs Bazar Sadar),,150,,
Cox's Bazar,Somity Para (Coxs Bazar Sadar),,150,,
Khulna,Amadee Bazar,,150,,
Khulna,kopilmuni Bazar,,150,,
Habiganj,Shayestagang Sadar,,150,,
Laksmipur,Alexandar,,150,,
Patuakhali,Kuakata,8652,150,,
Patuakhali,Subitkhali,8610,150,,
Patuakhali,Khepupara (Kolapara),8650,150,,
Patuakhali,Payra port(Kolapara),8650,150,,
Patuakhali,Baga Bander (Baga Ferrighat),,150,,
Patuakhali,Kalaiya (Bauphal),,150,,
Patuakhali,Mohipur(kolapara-Patuakhali),8651,150,,
Patuakhali,Birpasha (Bauphal),,150,,
Chittagong,Sandwip (Enam Nagar),,150,,
Chittagong,Sandwip (Complex),,150,,
Chittagong,Sandwip (Kalapaniya),,150,,
Chittagong,Sandwip (Gasua),,150,,
Habiganj,Ranigaon (Shayestaganj Hub),,150,,
Habiganj,Putijuri (Shayestaganj Hub),,150,,
Pabna,Banwarinagar (Pabna),,150,,
Pabna,Debottar (Pabna),,150,,
Pabna,Kashinathpur (Pabna),,150,,
Pabna,Nakalia (Pabna),,150,,
Pabna,Pakshi (Pabna),,150,,
Pabna,Sagarkandi (Pabna),,150,,
Moulvibazar,Shamshernagar,,150,,
Moulvibazar,Sherpur Moulvibazar,,150,,
Moulvibazar,Baramchal (Kulaura),,150,,
Moulvibazar,Robir Bazar (Kulaura),,150,,
Brahmanbaria,Bijoynagor (Brahmanbaria),,150,,
Brahmanbaria,Shahbajpur (Brahmanbaria),,150,,
Brahmanbaria,Sohilpur (Brahmanbaria),,150,,
Brahmanbaria,Chandura (Brahmanbaria),,150,,
Brahmanbaria,Singarbil (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Awliya Bazar (Bijoynagar)-Brahmanbaria,,150,,
Brahmanbaria,Poirtola (Brahmanbaria),,150,,
Brahmanbaria,Ulchapara (Brahmanbaria),,150,,
Brahmanbaria,Bhadugor (Brahmanbaria),,150,,
Brahmanbaria,Kumarshil more (Brahmanbaria),,150,,
Moulvibazar,Sarkar Bazar Moulvibazar,,150,,
Moulvibazar,Notun Bridge Moulvibazar,,150,,
Moulvibazar,Tarapasha Bazar - Rajnagar,,150,,
Moulvibazar,Munshibazar - Kamalganj,,150,,
Moulvibazar,Munshibazar - Rajnagar,,150,,
Moulvibazar,Tengra Bazar - Rajnagar,,150,,
Moulvibazar,Mukam Bazar Moulvibazar,,150,,
Moulvibazar,Bhukshimail (Kulaura),,150,,
Moulvibazar,Patanushar - Shamshernagar,,150,,
Moulvibazar,Konokpur (Moulvibazar),,150,,
Moulvibazar,Adompur Bazar - Kamalganj,,150,,
Moulvibazar,Tilagaon Bazar (Kulaura),,150,,
Moulvibazar,Bhatera - Kulaura,,150,,
Moulvibazar,Kazir Bazar (Moulvibazar),,150,,
Munshiganj,Kacari (Munshiganj),,150,,
Munshiganj,Super Market Mor (Munshiganj),,150,,
Munshiganj,Munshir Hat (Munshiganj),,150,,
Munshiganj,Rikabibazar (Munshiganj),,150,,
Munshiganj,Sipahipara (Munshiganj),,150,,
Munshiganj,Muktarpur (Munshiganj),,150,,
Comilla,Companyganj (Comilla),,150,,
Moulvibazar,Langla (Kulaura),,150,,
Moulvibazar,Prithimpasha (Kulaura),,150,,
Moulvibazar,Kajaldhara Brahmanbazar (Kulaura),,150,,
Moulvibazar,Kotarkuna Bazar (Kulaura),,150,,
Sunamganj,Ecorcoi (Jagannatpur),,150,,
Sunamganj,Chilaura (Jagannatpur),,150,,
Sunamganj,Raniganj (Jagannatpur),,150,,
Sunamganj,Mozidpur (Jagannatpur),,150,,
Sunamganj,Kolkoli Bazar (Jagannatpur),,150,,
Sunamganj,Shibganj (Jagannatpur),,150,,
Sunamganj,Hospital point ((Jagannatpur),,150,,
Sunamganj,Mirpur (Jagannatpur),,150,,
Sunamganj,Aralia bazar (Jagannatpur),,150,,
Sunamganj,Patli (Jagannatpur),,150,,
Sunamganj,Narikeltola (Jagannatpur),,150,,
Sunamganj,Narikeltola (Jagannatpur),,150,,
Sunamganj,Shriramsi (Jagannatpur),,150,,
Sunamganj,Hasan fatemapur (Jagannatpur),,150,,
Sunamganj,Kenbari (Jagannatpur),,150,,
Sunamganj,Keshobpur (Jagannatpur),,150,,
Sunamganj,Kashila (Jagannatpur),,150,,
Sunamganj,Harikuna bazar (Jagannatpur),,150,,
Sunamganj,Gofurgaon (Jagannatpur),,150,,
Sunamganj,Atujan (Jagannatpur),,150,,
Sunamganj,Bhober bazar (Jagannatpur),,150,,
Sunamganj,Saharpara (Jagannatpur),,150,,
Sunamganj,Habibpur (Jagannatpur),,150,,
Sunamganj,Eshakuna (Jagannatpur),,150,,
Sunamganj,Pirer gaon (Jagannatpur),,150,,
Moulvibazar,Bhairabgonj Bazar(Sreemangal),,150,,
Moulvibazar,Gobindosree-Moulvibazar,,150,,
Moulvibazar,Magistrate Colony-Moulvibazar,,150,,
Moulvibazar,Tv Hospital Road-Moulvibazar,,150,,
Moulvibazar,Banabithi-Moulvibazar,,150,,
Moulvibazar,Lake Road-Moulvibazar,,150,,
Moulvibazar,Sultanpur-Moulvibazar,,150,,
Moulvibazar,Forest Office Road-Moulvibazar,,150,,
Moulvibazar,Muslim Quarters-Moulvibazar,,150,,
Moulvibazar,Kalimabad-Moulvibazar,,150,,
Moulvibazar,Mostofapur-Moulvibazar,,150,,
Moulvibazar,Baharmodon-Moulvibazar,,150,,
Moulvibazar,Ekatuna-Moulvibazar,,150,,
Moulvibazar,Girjapara-Moulvibazar,,150,,
Moulvibazar,Kalenga-Moulvibazar,,150,,
Moulvibazar,Shah Mostafa Road-Moulvibazar,,150,,
Moulvibazar,Borshijura-Moulvibazar,,150,,
Moulvibazar,Matharkapon-Moulvibazar,,150,,
Moulvibazar,Borhat-Moulvibazar,,150,,
Moulvibazar,Chadnighat-Moulvibazar,,150,,
Moulvibazar,Beriri Par-Moulvibazar,,150,,
Sylhet,College Road (Beanibazar),,150,,
Sylhet,Noyagram & Khasa (Beanibazar),,150,,
Sylhet,Upazilla point(Beanibazar),,150,,
Sylhet,Boiragi (Beanibazar),,150,,
Sylhet,Mathiura (Beanibazar),,150,,
Sylhet,Supatola (Beanibazar),,150,,
Sylhet,Jaldup (Beanibazar),,150,,
Sylhet,Kakordi ( Beanibazar),,150,,
Sylhet,Dubag (Beanibazar),,150,,
Sylhet,Sheola (Beanibazar),,150,,
Sylhet,Charkai (Beanibazar),,150,,
Sylhet,Ramda (Beanibazar),,150,,
Sylhet,Barigram (Beanibazar),,150,,
Sylhet,Masum Bazar (Zakiganj),,150,,
Sylhet,Eidgah bazar- Beanibazar (Sylhet),,150,,
Sylhet,Zakiganj Bazar (Zakiganj),,150,,
Sylhet,Ratangonj (Zakiganj),,150,,
Sylhet,Atgram (Zakiganj),,150,,
Sylhet,Kaligonj (Zakiganj),,150,,
Sylhet,Sonashar (Zakiganj),,150,,
Sylhet,Saraker Bazar (Zakiganj),,150,,
Sylhet,Shahgoli (Zakiganj),,150,,
Moulvibazar,Dasherbazar (Barlekha),,150,,
Moulvibazar,Goyaltabazar (Barlekha),,150,,
Moulvibazar,Borolekha Bazar (Barlekha),,150,,
Moulvibazar,Taradorom (Barlekha),,150,,
Moulvibazar,Office Bazar (Barlekha),,150,,
Moulvibazar,Shahbazpur (Barlekha),,150,,
Moulvibazar,Kataltoli (Barlekha),,150,,
Moulvibazar,Rotuli (Barlekha),,150,,
Moulvibazar,Azimgonj (Barlekha),,150,,
Moulvibazar,Dokkinbag (Barlekha),,150,,
Brahmanbaria,Kosba Sadar(B.baria),,150,,
Brahmanbaria,Noyonpur - Kosba(B.Baria),,150,,
Brahmanbaria,Gopinathpur - Kosba(B.Baria),,150,,
Brahmanbaria,Kuti - Kosba(B.baria),,150,,
Brahmanbaria,Chargach - Kosba(B.baria),,150,,
Moulvibazar,Mukambazar-Rajnagar,,150,,
Moulvibazar,Kheyaghat Bazar-Rajnagar,,150,,
Moulvibazar,Kadamhata-Rajnagar,,150,,
Cox's Bazar,Aziz Nagar (Chakaria),,150,,
Cox's Bazar,Harbang (Chakaria),,150,,
Cox's Bazar,Baraitali (Chakaria),,150,,
Cox's Bazar,Betua Bazar (Chakaria),,150,,
Cox's Bazar,Chakaria Moghbazar,,150,,
Cox's Bazar,Chakaria Grameen Center,,150,,
Cox's Bazar,Chakaria Sobujbag,,150,,
Cox's Bazar,Zigda (Chakaria),,150,,
Cox's Bazar,Lakkharchar (Chakaria),,150,,
Cox's Bazar,Kakara (Chakaria),,150,,
Cox's Bazar,Fasiakhali (Chakaria),,150,,
Cox's Bazar,Malumghat (Chakaria),,150,,
Cox's Bazar,Dulahazara (Chakaria),,150,,
Cox's Bazar,Khutakhali (Chakaria),,150,,
Cox's Bazar,Palakata (Chakaria),,150,,
Cox's Bazar,Badarkhali,,150,,
Cox's Bazar,Matarbari(Badarkhali),,150,,
Cox's Bazar,Elishia Bazar (Badarkhali),,150,,
Cox's Bazar,Dorbeshkata (Badarkhali),,150,,
Cox's Bazar,Eidgaon (Coxs Bazar),,150,,
Cox's Bazar,Coxs Bazar Kutubdiya Para,,150,,
Cox's Bazar,Ramu Cantonment (Coxs Bazar),,150,,
Cox's Bazar,Garjania Union (Coxs Bazar),,150,,
Cox's Bazar,Himchari (Court Bazar),,150,,
Cox's Bazar,Mermaid Beach Resort,,150,,
Cox's Bazar,Inani (Ukhia),,150,,
Cox's Bazar,Coxs Bazar Baharchora,,150,,
Cox's Bazar,Kutupalong (Ukhia),,150,,
Cox's Bazar,Courtbazar (Ukhia),,150,,
Cox's Bazar,Balukhali Bazar (Ukhia),,150,,
Cox's Bazar,Chowfaldandi Bazar (Coxs Bazar),,150,,
Cox's Bazar,Nhila (Teknaf),,150,,
Cox's Bazar,Whaikhyang (Teknaf),,150,,
Cox's Bazar,Sabrang Bazar (Teknaf),,150,,
Cox's Bazar,Shaplapur (Teknaf),,150,,
Cox's Bazar,Teknaf Baharchora,,150,,
Cox's Bazar,Shahpori Beach,,150,,
Mymensingh,Kacharighat (Mymensingh),,150,,
Mymensingh,Zero Point (Mymensingh),,150,,
Mymensingh,Zila School More (Mymensingh),,150,,
Mymensingh,Panditpara (Mymensingh),,150,,
Mymensingh,Ck Ghos Road (Mymensingh),,150,,
Mymensingh,Notun Bazar (Mymensingh),,150,,
Mymensingh,Town Hall (Mymensingh),,150,,
Mymensingh,kachijhuli (mymensingh),,150,,
Mymensingh,Kathgola (Mymensingh),,150,,
Mymensingh,Dholadia (Mymensingh),,150,,
Mymensingh,Rahmatpur Bypass (Mymensingh),,150,,
Mymensingh,Akua,,150,,
Mymensingh,Akua Bypass (Mymensingh),,150,,
Mymensingh,Bangladesh Bank (Mymensingh),,150,,
Mymensingh,Maskanda (Mymensingh),,150,,
Mymensingh,Churkhai (Mymensingh),,150,,
Mymensingh,Chorpara (Mymensingh),,150,,
Mymensingh,Mymensingh Medical College (Mymensingh),,150,,
Mymensingh,Sarda Ghosh Road (Mymensingh),,150,,
Mymensingh,Mymensingh Sarda Ghos Road,,150,,
Mymensingh,Noumohol (Mymensingh),,150,,
Mymensingh,Akua Morol Para (Mymensingh),,150,,
Mymensingh,Baundari Road (Mymensingh),,150,,
Mymensingh,Akua Madrasa Quarter (Mymensingh),,150,,
Mymensingh,Durgabari (Mymensingh),,150,,
Mymensingh,Dhobakhola (Mymensingh),,150,,
Mymensingh,Rk Mission Road (Mymensingh),,150,,
Mymensingh,Ganginarpar (Mymensingh),,150,,
Mymensingh,Boro Bazar (Mymensingh),,150,,
Mymensingh,Choto Bazar (Mymensingh),,150,,
Mymensingh,Patgudam (Mymensingh),,150,,
Mymensingh,Purohitpara (Mymensingh),,150,,
Mymensingh,Rallymor (Mymensingh),,150,,
Mymensingh,Cantonment (Mymensingh),,150,,
Mymensingh,Jamtola (Mymensingh),,150,,
Mymensingh,Senbari (Mymensingh),,150,,
Mymensingh,Badekolpa (Mymensingh),,150,,
Mymensingh,Nijkolpa (Mymensingh),,150,,
Mymensingh,Bkb (Mymensingh),,150,,
Mymensingh,Agri University (Mymensingh),,150,,
Mymensingh,Kewatkhali (Mymensingh),,150,,
Mymensingh,Hakkani More (Mymensingh),,150,,
Mymensingh,Foliser More (Mymensingh),,150,,
Mymensingh,Bridge More (Mymensingh),,150,,
Mymensingh,Anondomohon College (Mymensingh),,150,,
Mymensingh,Cbmcb (Mymensingh),,150,,
Mymensingh,Somvugonjo (Mymensingh),,150,,
Mymensingh,Chor Issordia (Mymensingh),,150,,
Mymensingh,Porangonjo (Mymensingh),,150,,
Mymensingh,Joy Bangla Bazar (Mymensingh),,150,,
Mymensingh,China More (Mymensingh),,150,,
Mymensingh,Chor Nilokkhiya (Mymensingh),,150,,
Mymensingh,Amuakanda (Mymensingh),,150,,
Mymensingh,Tarakanda Thana,,150,,
Mymensingh,Mymensingh Nashirabad Collge,,150,,
Mymensingh,Mymensingh Akua Morol Para,,150,,
Mymensingh,Sanai Community Center (Mymensingh),,150,,
Mymensingh,Sorcharpur (Mymensingh),,150,,
Mymensingh,Fire Servicer More (Mymensingh),,150,,
Mymensingh,Mymensingh Sankipara Gohailkandi,,150,,
Mymensingh,Paikpara (Mymensingh),,150,,
Mymensingh,Sahapur (Mymensingh),,150,,
Mymensingh,Par Tola (Mymensingh),,150,,
Mymensingh,Rohimgonjo (Mymensingh),,150,,
Mymensingh,Baidkandi (Mymensingh),,150,,
Mymensingh,Ram Vodropur (Mymensingh),,150,,
Mymensingh,Mymensingh Joynul Abedin Park,,150,,
Mymensingh,Kashigonjo (Mymensingh),,150,,
Mymensingh,Fulbaria Bongobondhu Chottor (Mymensingh),,150,,
Mymensingh,Asim Bazar (Mymensingh),,150,,
Mymensingh,Mymensingh Kristopur,,150,,
Mymensingh,Anayetpur (Mymensingh),,150,,
Mymensingh,Mymensingh Susuti Bazar,,150,,
Mymensingh,Kaladoho (Mymensingh),,150,,
Mymensingh,Balur Ghat (Mymensingh),,150,,
Mymensingh,Shibgonjo (Mymensingh),,150,,
Mymensingh,Borkabazar (Mymensingh),,150,,
Mymensingh,Mymensingh Bolashpur,,150,,
Mymensingh,Doshmile Bazar (Mymensingh),,150,,
Mymensingh,Dapunia Bazar (Mymensingh),,150,,
Mymensingh,Kosaibari (Mymensingh),,150,,
Mymensingh,Barerapool (Mymensingh),,150,,
Mymensingh,Haluaghat Aboni Bekari (Mymensingh),,150,,
Mymensingh,Baghaitola (Mymensingh),,150,,
Mymensingh,Mymensingh Vatikashor,,150,,
Mymensingh,Mazrakura (Mymensingh),,150,,
Mymensingh,Surzopur Camp (Mymensingh),,150,,
Mymensingh,Mymensingh Akua Don Mor,,150,,
Mymensingh,Kalapagla (Mymensingh),,150,,
Mymensingh,Hadis Er Mor (Mymensingh),,150,,
Mymensingh,Mekirkanda (Mymensingh),,150,,
Mymensingh,Buraghat (Mymensingh),,150,,
Mymensingh,Dara Bazar (Mymensingh),,150,,
Mymensingh,Durail (Mymensingh),,150,,
Mymensingh,Nagla (Mymensingh),,150,,
Mymensingh,Sakuwai (Mymensingh),,150,,
Mymensingh,Bakshimul Tarakanda (Mymensingh),,150,,
Mymensingh,Balia (Mymensingh),,150,,
Mymensingh,Boula (Mymensingh),,150,,
Mymensingh,Kaichapur (Mymensingh),,150,,
Mymensingh,Biharanga (Mymensingh),,150,,
Mymensingh,Mymensingh Akua Firoz Library Mor,,150,,
Mymensingh,Salia (Mymensingh),,150,,
Mymensingh,Sutarpara Chowrasta (Mymensingh),,150,,
Mymensingh,Sutiapara (Mymensingh),,150,,
Mymensingh,Guatola (Mymensingh),,150,,
Mymensingh,Mymensingh Tarakanda,,150,,
Mymensingh,Sutia Nodee Par (Mymensingh),,150,,
Mymensingh,Dhobaura Bus Stand (Mymensingh),,150,,
Mymensingh,Dudnoi (Mymensingh),,150,,
Mymensingh,Kol Sindur (Mymensingh),,150,,
Mymensingh,Charuapara (Mymensingh),,150,,
Mymensingh,Munsir Hat (Mymensingh),,150,,
Mymensingh,Ghosgau (Mymensingh),,150,,
Mymensingh,Baligau (Mymensingh),,150,,
Mymensingh,Tarakanda Purakandholia,,150,,
Mymensingh,Mymensingh Akua Habun Bapery Mor,,150,,
Mymensingh,Mymensingh Saleha Market,,150,,
Mymensingh,Bot Tola (Mymensingh),,150,,
Mymensingh,Mymensingh Sankipara Health Office Goli,,150,,
Mymensingh,Lengra Bazar (Mymensingh),,150,,
Mymensingh,Mymensingh Bau Vabkir Mor,,150,,
Mymensingh,Mymensingh Golgonda ,Amin Bazar,No,1%,
Mymensingh,Jatri Sauni (Mymensingh),,150,,
Mymensingh,TNT Road (Mymensingh),,150,,
Mymensingh,Kalibari Road (Mymensingh),,150,,
Mymensingh,Station Road (Mymensingh),,150,,
Mymensingh,College Road (Mymensingh),,150,,
Mymensingh,Thana Road (Mymensingh),,150,,
Mymensingh,Simultoli (Mymensingh),,150,,
Mymensingh,Mymensingh Tinkona Pukur Par,,150,,
Mymensingh,Bot Tola Mor (Mymensingh),,150,,
Mymensingh,Mymensingh Harua Bas Stand Iswarganj,,150,,
Mymensingh,Mayezbag (Mymensingh),,150,,
Mymensingh,Kanarampur (Mymensingh),,150,,
Mymensingh,Mymensingh Borohit Iswarganj,,150,,
Mymensingh,Iswarganj Uchakhila Bazar,,150,,
Mymensingh,Uchakhila (Mymensingh),,150,,
Mymensingh,Iswarganj Tarundia,,150,,
Mymensingh,Varoti Bazar (Mymensingh),,150,,
Mymensingh,Iswarganj Mukrijoddha Market,,150,,
Mymensingh,Shohagi (Mymensingh),,150,,
Mymensingh,Atharobari (Mymensingh),,150,,
Mymensingh,Muktagcha Biddaganj,,150,,
Mymensingh,Mymensingh Engineering College,,150,,
Mymensingh,Station Road (Mymensingh),,150,,
Mymensingh,Mymensingh Kachijuli Pial Road,,150,,
Mymensingh,Gohata (Mymensingh),,150,,
Mymensingh,Khalbola Bazar (Mymensingh),,150,,
Mymensingh,Collage Gate (Mymensingh),,150,,
Mymensingh,Mymensingh Goripur Shamganj,,150,,
Mymensingh,Dhubaora Kolsindur Bazar,,150,,
Mymensingh,Sutiabazar (Mymensingh),,150,,
Mymensingh,Dhubaora Munshir Hat,,150,,
Mymensingh,Dhubaora Ershad Bazar,,150,,
Mymensingh,Dhubaora Amitav Babu Road,,150,,
Mymensingh,Tarakanda Bazar (Mymensingh),,150,,
Mymensingh,Kudaldhor (Mymensingh),,150,,
Mymensingh,Taltola (Mymensingh),,150,,
Mymensingh,Tarakanda Boula Bazar,,150,,
Mymensingh,Mymensingh Dapunia Bazar,,150,,
Sylhet,Chowhatta-Sylhet,,150,,
Sylhet,Osmaninagar Upazila(Sylhet),,150,,
Sylhet,Tajpur-Osmaninagar,,150,,
Sylhet,Sadipur-Osmaninagar,,150,,
Sylhet,Goalabazar-Osmaninagar(Sylhet),,150,,
Sylhet,Rampasha (Bishwanath),,150,,
Sylhet,Shahi Eidgah-Sylhet,,150,,
Sylhet,Raynagar-Sylhet,,150,,
Sylhet,Kajalshah-Sylhet,,150,,
Sylhet,Mogla Bazar-Sylhet,,150,,
Sylhet,Maijgaon-Fenchuganj,,150,,
Sylhet,Fenchuganj SarKarkhana(BIDC),,150,,
Sylhet,Shah Paran Bazar-Sylhet,,150,,
Sylhet,Dorga Gate-Sylhet,,150,,
Sylhet,Jalalabad Cantonment-Boteshwar Sylhet,,150,,
Sylhet,Sylhet Cantonment,,150,,
Sylhet,Housing State-Sylhet,,150,,
Sylhet,SUST (Shahjalal University of Science and Technology),,150,,
Sylhet,Baruth Khana-Sylhet,,150,,
Sylhet,Kumarpara-Sylhet,,150,,
Sylhet,Mirza Zungle-Sylhet,,150,,
Sylhet,Kazitula-Sylhet,,150,,
Sylhet,Kazir Bazar-Sylhet,,150,,
Sylhet,Lama Bazar-Sylhet,,150,,
Sylhet,Modina Market-Sylhet,,150,,
Sylhet,Bagbari-Sylhet,,150,,
Sylhet,Mirboxtula-Sylhet,,150,,
Sylhet,KhadimNagar-Sylhet,,150,,
Sylhet,Airport Road-Sylhet,,150,,
Sylhet,Osmani Medical Hospital-Sylhet,,150,,
Sylhet,Naya Sarak-Sylhet,,150,,
Sylhet,Alampur-Sylhet,,150,,
Sylhet,Jail Road-Sylhet,,150,,
Sylhet,Khadimpara-Sylhet,,150,,
Sylhet,Mirer Moydan-Sylhet,,150,,
Sylhet,Rekabi Bazar-Sylhet,,150,,
Sylhet,Jallarpar-Sylhet,,150,,
Sylhet,Nayarpool-Sylhet,,150,,
Sylhet,Mehendibagh-Sylhet,,150,,
Sylhet,Humayun Rashid Chattar-Sylhet,,150,,
Sylhet,Rajargoli-Sylhet,,150,,
Sylhet,Sylhet Biman Bandar,,150,,
Sylhet,Lala Bazar-Sylhet,,150,,
Sylhet,Bholaganj-Companyganj,,150,,
Sylhet,Jaflong-Gowainghat,,150,,
Sylhet,Dakshin Surma-Sylhet,,150,,
Sylhet,Chondipul-Sylhet,,150,,
Sylhet,Purabi R/A- Sylhet,,150,,
Sylhet,Boroikandi-Sylhet,,150,,
Sylhet,Haripur Gas Field-( Jaflong-Sylhet),,150,,
Sylhet,Tuker Bazar-Sylhet,,150,,
Sylhet,Electric Supply-Sylhet,,150,,
Sylhet,Bhadeshwar-Golapganj Sylhet,,150,,
Sylhet,Madani Square-Sylhet,,150,,
Sylhet,Pathantula-Sylhet,,150,,
Sunamganj,Badhagaht-Sunamganj,,150,,
Sunamganj,Takerghat-Sunamganj,,150,,
Sunamganj,Shantiganj-South Sunamganj,,150,,
Sunamganj,Pagla bazar-South Sunamganj,,150,,
Sunamganj,Lakma-Takerghat Sunamganj,,150,,
Sunamganj,Sachna-Jamalganj (Sunamganj),,150,,
Comilla,Comilla Cantonment,3500,150,,
Barisal,Guthia (Swarupkathi),,150,,
Barisal,Guthia (Narayanpur_Barisal),,150,,
Barisal,Sheikh Hasina Cantonment (Bakerganj),,150,,
Barisal,Dopdopia (Barishal),,150,,
Barisal,Kamarkhali (Bakerganj),,150,,
Barisal,Kaliganj (Bakerganj),,150,,
Barisal,Kanki Bazar (Bakerganj),,150,,
Barisal,Lakutia Sarak (Barishal),,150,,
Barisal,Ranir Hat (Bakerganj),,150,,
Barisal,Halta Bazar (Bakerganj),,150,,
Barisal,Alekanda Kazipara (Barishal),,150,,
Barisal,Palashpur (Barishal),,150,,
Barisal,30 Godown (Barishal),,150,,
Barisal,Barishal Stadium (Barishal),,150,,
Barisal,Charmonai (Barisal),,150,,
Barisal,Shaheber Haat (Barisal),,150,,
Barisal,Notun Bazar (Barishal),,150,,
Barisal,Nehalganj (Barishal),,150,,
Barisal,Zia Sarak (Barishal),,150,,
Barisal,Char Amuddi (Bakerganj),,150,,
Barisal,Kashipur (Nothullabaad_Barisal),,150,,
Barisal,Padri shibpur (Bakerganj),,150,,
Barisal,Peyarpur (Bakerganj),,150,,
Barisal,Nalua (Bakerganj),,150,,
Barisal,Goma (Bakerganj),,150,,
Barisal,Beltola (Barisal),,150,,
Barisal,Char Kauwa (Barisal),,150,,
Barisal,Kalizira (Rupatoli),,150,,
Barisal,Gasterbine (Rupatoli),,150,,
Barisal,Barisal University (Kornokathi),,150,,
Barisal,Talukder Hat (Barisal),,150,,
Barisal,LaharHat (Barisal),,150,,
Barisal,Madhabpasha (Babuganj),,150,,
Barisal,Rahmatpur (Babuganj),,150,,
Barisal,Barisal Cadet College (Babuganj),,150,,
Barisal,Notun Hat (Babuganj),,150,,
Barisal,Kedarpur (Babuganj),,150,,
Barisal,Bhuter Dia (Babuganj),,150,,
Barisal,Mirganj (Babuganj),,150,,
Barisal,Kawnia (Barisal),,150,,
Barisal,Vatikhana (Barisal),,150,,
Barisal,Barisal Airport (Babuganj),,150,,
Barisal,Lonch Ghat (Barishal),,150,,
Barisal,Sher E Bangla Medical (Barishal),,150,,
Barisal,Amtola (Barishal),,150,,
Barisal,Bangla Bazar (Barishal),,150,,
Barisal,Chowmatha (Barishal),,150,,
Barisal,Nobogram Road (Barishal),,150,,
Barisal,Nathullabad Kazipara (Barishal),,150,,
Barisal,BM College (Barishal),,150,,
Barisal,Port Road (Barishal),,150,,
Barisal,Bibir Pukur Par (Barishal),,150,,
Barisal,Goriar Par (Barishal),,150,,
Barisal,Swarupkathi Sadar(Barisal),,150,,
Barisal,Amanotganj (Barishal),,150,,
Barisal,Hatem Ali College (Barishal),,150,,
Barisal,Govt. Womens College (Barishal),,150,,
Barisal,Chowmatha Bottola (Barishal),,150,,
Barisal,Niamoti (Bakerganj),,150,,
Barisal,Chandmari (Barishal),,150,,
Barisal,Shayestabad (Barishal),,150,,
Faridpur,FARIDPUR SADAR (Faridpur),,150,,
Faridpur,ALIABAD(Faridpur),,150,,
Faridpur,AMBIKAPUR(Faridpur),,150,,
Faridpur,CHAR MADHABDIA(Faridpur),,150,,
Faridpur,DECREERCHAR(Faridpur),,150,,
Faridpur,GREDA(Faridpur),,150,,
Faridpur,ISHAN GOPALPUR(Faridpur),,150,,
Faridpur,KAIJURI(Faridpur),,150,,
Faridpur,KANAIPUR(Faridpur),,150,,
Faridpur,KRISHNANAGAR(Faridpur),,150,,
Faridpur,MAJCHAR(Faridpur),,150,,
Faridpur,UTTAR CHANNEL(Faridpur),,150,,
Faridpur,BHANGA(Faridpur),,150,,
Faridpur,ALGI(Faridpur),,150,,
Faridpur,AZIMNAGAR(Faridpur),,150,,
Faridpur,CHUMORDI(Faridpur),,150,,
Faridpur,CHANDRA(Faridpur),,150,,
Faridpur,GHARUA(Faridpur),,150,,
Faridpur,HAMIRDI(Faridpur),,150,,
Faridpur,KALAMRIDHA(Faridpur),,150,,
Faridpur,KAOLIBERA(Faridpur),,150,,
Faridpur,MANIKDAHA(Faridpur),,150,,
Faridpur,NASIRABAD(Faridpur),,150,,
Faridpur,NURULLAGANJ(Faridpur),,150,,
Faridpur,TUZARPUR(Faridpur),,150,,
Faridpur,CHAR BHADRASAN(Faridpur),,150,,
Faridpur,CHAR HARIRAMPUR(Faridpur),,150,,
Faridpur,CHAR JHAUKANDA(Faridpur),,150,,
