District,Area,Post Code,Charge(1kg),Charge(2kg),Charge(3kg),,
Noakhali,Kabir Hat (Noakhali),3807,150,180,210,,
Rangamati,Baghaichari,,150,180,210,,
Rangamati,Barkal (Rangamati),4570,150,180,210,,
Rangamati,Belaichari (Rangamati),4550,150,180,210,,
Rangamati,Jurachari (Rangamati),4560,150,180,210,,
Rangamati,Kaptai,4530,150,180,210,,
Rangamati,Kawkhali (Rangamati),4511,150,180,210,,
Rangamati,Langadu (Rangamati),4580,150,180,210,,
Rangamati,Naniarchar (Rangamati),4520,150,180,210,,
Rangamati,Rajasthali (Rangamati),4540,150,180,210,,
Rangamati,Rangamati Sadar,4500,150,180,210,,
Dinajpur,Birampur ( Birampur Hub Dinajpur),5266,150,180,210,,
Dinajpur,Birganj ( Dinajpur Hub ),5220,150,180,210,,
Dinajpur,Birol ( Dinajpur Hub ),5210,150,180,210,,
Dinajpur,Bochaganj,5216,150,180,210,,
Dinajpur,Chirirbandar,5240,150,180,210,,
Dinajpur,Baluadanga (Dinajpur),5200,150,180,210,,
Dinajpur,Phulbari (Birampur Hub Dinajpur),5260,150,180,210,,
Dinajpur,Ghoraghat ( Birampur Hub Dinajpur),5291,150,180,210,,
Dinajpur,Hakimpur ( Birampur Hub Dinajpur),5266,150,180,210,,
Dinajpur,Kaharole,,150,180,210,,
Dinajpur,Khanshama,5230,150,180,210,,
Dinajpur,Nawabganj ( Birampur Hub Dinajpur),5280,150,180,210,,
Dinajpur,Parbatipur,5250,150,180,210,,
Gaibandha,Fulchari,5760,150,180,210,,
Gaibandha,Gaibandha Sadar,5700,150,180,210,,
Gaibandha,Gobindaganj ( Gaibandha ),5740,150,180,210,,
Gaibandha,Palashbari,5730,150,180,210,,
Gaibandha,Sadullapur,5710,150,180,210,,
Gaibandha,Shaghatta,5751,150,180,210,,
Gaibandha,Sundarganj,5720,150,180,210,,
Kurigram,Bhurungamari,5670,150,180,210,,
Kurigram,Chilmary,5630,150,180,210,,
Kurigram,Fulbari (Kurigram),5680,150,180,210,,
Kurigram,Kurigram Sadar,5600,150,180,210,,
Kurigram,Nageswari,5660,150,180,210,,
Kurigram,Rajarhat,5610,150,180,210,,
Kurigram,Rajibpur (Mymensingh),5650,150,180,210,,
Kurigram,Rowmari,5640,150,180,210,,
Kurigram,Ulipur,5620,150,180,210,,
Lalmonirhat,Aditmari,5510,150,180,210,,
Lalmonirhat,Hatibandha (Lalmonirhat),5530,150,180,210,,
Lalmonirhat,Kaliganj(Lalmonirhat),,150,180,210,,
Lalmonirhat,Lalmonirhat Sadar,5500,150,180,210,,
Lalmonirhat,Patgram,5540,150,180,210,,
Nilphamari,Dimla,5350,150,180,210,,
Nilphamari,Domar,5340,150,180,210,,
Nilphamari,Jaldhaka,5330,150,180,210,,
Nilphamari,Kishoreganj ( Nilphamari),5320,150,180,210,,
Nilphamari,Nilphamari Sadar,5300,150,180,210,,
Nilphamari,Saidpur ( Saidpur Hub Nilphamari),5310,150,180,210,,
Panchagarh,Atwari (Panchagarh),,150,180,210,,
Panchagarh,Boda,5010,150,180,210,,
Panchagarh,Debiganj,5020,150,180,210,,
Panchagarh,Panchagarh Sadar,5000,150,180,210,,
Panchagarh,Tetulia,5030,150,180,210,,
Rangpur,Badarganj,5430,150,180,210,,
Rangpur,Gangachara,5410,150,180,210,,
Rangpur,Kaunia (Rangpur),5440,150,180,210,,
Rangpur,Mithapukur,5460,150,180,210,,
Rangpur,Pirgacha,5450,150,180,210,,
Rangpur,Pirganj(Rangpur),5400,150,180,210,,
Rangpur,Rangpur Sadar,5400,150,180,210,,
Rangpur,Taraganj,5420,150,180,210,,
Thakurgaon,Baliadangi,5140,150,180,210,,
Thakurgaon,Haripur,5130,150,180,210,,
Thakurgaon,Pirganj(Thakurgaon),5110,150,180,210,,
Thakurgaon,Ranishankail,5120,150,180,210,,
Thakurgaon,Thakurgaon Sadar,5100,150,180,210,,
Khulna,Khulna Sadar,9100,150,180,210,,
Rajshahi,Rajshahi Shadar,6201,150,180,210,,
Chapai Nawabganj,Chapai Nawabganj Sadar,6300,150,180,210,,
Jessore,Benapole,7431,150,180,210,,
Bandarban,soho area,,150,180,210,,
Thakurgaon,Shibganj (Thakurgaon Sadar),5102,150,180,210,,
Chittagong,Khulshi (Chittagong),4217,150,180,210,,
Chittagong,Barahatia,4217,150,180,210,,
Chittagong,Karnaphuli (Chittagong),4371,150,180,210,,
Chittagong,New Market (Chittagong),,150,180,210,,
Chittagong,Agrabad,,150,180,210,,
Chittagong,AK Khan (Chittagong),,150,180,210,,
Chittagong,Al- Amin Baria Madra,,150,180,210,,
Chittagong,Chawkbazar (Chittagong),,150,180,210,,
Chittagong,Amin Jute Mills (Chittagong),,150,180,210,,
Chittagong,Anandabazar (Chittagong)),,150,180,210,,
Chittagong,Anawara Battali,,150,180,210,,
Chittagong,Anawara Paroikora,,150,180,210,,
Chittagong,Bayezid Bostami (Chittagong),,150,180,210,,
Chittagong,Boalkhali Upazila (Chittagong),,150,180,210,,
Chittagong,Boalkhali (Chittagong),,150,180,210,,
Chittagong,Kadurkhal (Boalkhali-CTG),,150,180,210,,
Chittagong,Kanungopara (Boalkhali Upazila-ctg),,150,180,210,,
Chittagong,Boalkhali Sadar(ctg),,150,180,210,,
Chittagong,Sakpura (Boalkhali Upazila-ctg),,150,180,210,,
Chittagong,Saroatoli (Boalkhali Upazila-ctg),,150,180,210,,
Chittagong,Faujdarhat Cadet College (Chittagong),,150,180,210,,
Chittagong,Chandgaon (Chittagong),,150,180,210,,
Chittagong,Chattogram Airport,,150,180,210,,
Chittagong,Seaport of Chittagong,,150,180,210,,
Chittagong,Chittagong Cantonment,,150,180,210,,
Chittagong,Chawkbazar (Chittagong),,150,180,210,,
Chittagong,Chittagong Customs,,150,180,210,,
Chittagong,Chattogram GPO,,150,180,210,,
Chittagong,Chattogram New Market,,150,180,210,,
Chittagong,Oxygen (Chittagong),,150,180,210,,
Chittagong,Chattogram Politechnic Institute,,150,180,210,,
Chittagong,Chattogram Sailors Colony,,150,180,210,,
Chittagong,Colonel Hat (Chittagong),,150,180,210,,
Chittagong,Combined Military Hospital (CMH) (Chittagong),,150,180,210,,
Chittagong,Chittagong Court Buliding,,150,180,210,,
Chittagong,Dakkhin Ghatchak,,150,180,210,,
Chittagong,Halishahar (Chittagong),,150,180,210,,
Chittagong,Double Mooring (Chittagong),,150,180,210,,
Chittagong,East Joara Barma (Chandanaish),,150,180,210,,
Chittagong,East Joara Dohazari,,150,180,210,,
Chittagong,East Joara East Joara (Dohazari),,150,180,210,,
Chittagong,East Joara Gachbaria (Chandanaish),,150,180,210,,
Chittagong,Export Processing Zone (Chittagong EPZ),,150,180,210,,
Chittagong,Fakirkill,,150,180,210,,
Chittagong,Fatikchhari Bhandar Sharif,,150,180,210,,
Chittagong,Fatikchhari Harualchhari,,150,180,210,,
Chittagong,Fatikchhari Najirhat,,150,180,210,,
Chittagong,Fatikchhari Nanupur,,150,180,210,,
Chittagong,Fatikchhari Narayanhat,,150,180,210,,
Chittagong,Firozshah (Chittagong),,150,180,210,,
Chittagong,GEC Circle (Chittagong),,150,180,210,,
Chittagong,Halishahar (Chittagong),,150,180,210,,
Chittagong,Halishshar (Chittagong),,150,180,210,,
Chittagong,Chittagong University,,150,180,210,,
Chittagong,Hathazari Fatahabad,,150,180,210,,
Chittagong,Hathazari Gorduara,,150,180,210,,
Chittagong,Hathazari Katirhat,,150,180,210,,
Chittagong,Hathazari Madrasa,,150,180,210,,
Chittagong,Hathazari Mirzapur,,150,180,210,,
Chittagong,Hathazari Nuralibari,,150,180,210,,
Chittagong,Hathazari Yunus Nagar,,150,180,210,,
Sylhet,Jalalabad (Sylhet),,150,180,210,,
Chittagong,Jaldi Banigram (Bashkhali),,150,180,210,,
Chittagong,Jaldi Gunagari (Bashkhali),,150,180,210,,
Chittagong,Jaldi Khan Bahadur (Bashkhali),,150,180,210,,
Chittagong,Jaldi Sadar (Bashkhali),,150,180,210,,
Chittagong,Jaldia Marine Academy (Patiya),,150,180,210,,
Chittagong,Jaldia Merine Accademy(Ctg),,150,180,210,,
Chittagong,Kadeer Nagar,,150,180,210,,
Chittagong,Kaptai Chandraghona,,150,180,210,,
Rangamati,Kaptai Kaptai Project,,150,180,210,,
Rangamati,Kaptai Nuton Bazar,,150,180,210,,
Rangamati,Kaptai Sadar,,150,180,210,,
Chittagong,Kattoli, Chittagong,No,150,180,1%,
Chittagong,Khulshi, Chittagong,No,150,180,1%,
Chittagong,Lohagara Chunti,,150,180,210,,
Chittagong,Lohagara Padua,,150,180,210,,
Chittagong,Middle Patenga,,150,180,210,,
Chittagong,Mirsharai Abutorab,,150,180,210,,
Chittagong,Mirsharai Azampur,,150,180,210,,
Chittagong,Mirsharai Bharawazhat,,150,180,210,,
Chittagong,Mirsharai Darrogahat,,150,180,210,,
Chittagong,Mirsharai Joarganj,,150,180,210,,
Chittagong,Mirsharai Korerhat,,150,180,210,,
Chittagong,Mirsharai Mohazanhat,,150,180,210,,
Chittagong,Mohora, Chittagong,No,150,180,1%,
Chittagong,Muradnagar - Hathazari,,150,180,210,,
Chittagong,Nasirabad, Chittagong,No,150,180,1%,
Chittagong,North Halishahar, Chittagong,No,150,180,1%,
Chittagong,North Kattali, Chittagong,No,150,180,1%,
Chittagong,North Katuli, Chittagong,No,150,180,1%,
Chittagong,Noyabazar, Chittagong,No,150,180,1%,
Chittagong,Halishahar, Chittagong,No,150,180,1%,
Chittagong,Panchlaish, Chittagong,No,150,180,1%,
Chittagong,Patenga, Chittagong,No,150,180,1%,
Chittagong,Patiya Budhpara,,150,180,210,,
Chittagong,Patiya Sadar, Chittagong,No,150,180,1%,
Chittagong,Rampur, Chittagong,No,150,180,1%,
Chittagong,Rampura TSO,,150,180,210,,
Chittagong,Rangunia Dhamair,,150,180,210,,
Chittagong,Rangunia Sadar,,150,180,210,,
Chittagong,Ranir Hat,,150,180,210,,
Chittagong,Raozan B.I.T Post Office,,150,180,210,,
Chittagong,Raozan Beenajuri,,150,180,210,,
Chittagong,Raozan Dewanpur,,150,180,210,,
Chittagong,Raozan Fatepur,,150,180,210,,
Chittagong,Raozan Guzra Noapara,,150,180,210,,
Chittagong,Raozan jagannath Hat,,150,180,210,,
Chittagong,Raozan Kundeshwari,,150,180,210,,
Chittagong,Raozan Mohamuni,,150,180,210,,
Chittagong,Raozan Pouroshobha,,150,180,210,,
Chittagong,Rauzan Gahira,,150,180,210,,
Chittagong,Sadarghat (Chittagong),,150,180,210,,
Chittagong,Sandwip Shiberhat,,150,180,210,,
Chittagong,Sandwip Urirchar,,150,180,210,,
Chittagong,Satkania Baitul Ijjat,,150,180,210,,
Chittagong,Satkania Bazalia,,150,180,210,,
Chittagong,Sayad Bari,,150,180,210,,
Chittagong,Sitakunda Barabkunda,,150,180,210,,
Chittagong,Sitakunda Baroidhala,,150,180,210,,
Chittagong,Sitakunda Bawashbaria,,150,180,210,,
Chittagong,Sitakunda Bhatiari,,150,180,210,,
Chittagong,Sitakunda Fouzdarhat,,150,180,210,,
Chittagong,Sitakunda Jafrabad,,150,180,210,,
Chittagong,Sitakunda Kumira,,150,180,210,,
Chittagong,South Halishahar, Chittagong,No,150,180,1%,
Chittagong,Uttar Gatchak,,150,180,210,,
Chittagong,Wazedia, Chittagong,No,150,180,1%,
Comilla,Gouripur (Comilla),,150,180,210,,
Dinajpur,College mor (Dinajpur),,150,180,210,,
Dinajpur,Boromath (Dinajpur),,150,180,210,,
Dinajpur,Pulhat,,150,180,210,,
Dinajpur,Newtown (Dinajpur),,150,180,210,,
Dinajpur,Lilir mor,,150,180,210,,
Dinajpur,Modern mor (Dinajpur),,150,180,210,,
Sunamganj,Old bustand (Sunamganj Sadar),,150,180,210,,
Sunamganj,Kazirpoint (Sunamganj Sadar),,150,180,210,,
Sunamganj,Hason Nagar ( Sunamganj Sadar),,150,180,210,,
Sunamganj,Moddho Bazar (Sunamganj Sadar),,150,180,210,,
Sunamganj,Wazkhali (Sunamganj Sadar),,150,180,210,,
Sylhet,Zindabazar(Sylhet),,150,180,210,,
Sylhet,Pathantula(Sylhet),,150,180,210,,
Sylhet,Subidbazar(Sylhet),,150,180,210,,
Sylhet,Akhalia(Sylhet),,150,180,210,,
Sylhet,Tilaghor(Sylhet),,150,180,210,,
Sylhet,Shibganj(sylhet),,150,180,210,,
Sylhet,Uposhohor(Sylhet),,150,180,210,,
Sylhet,Kodomtoli (Sylhet),,150,180,210,,
Sylhet,Sheikhghat (Sylhet),,150,180,210,,
Sylhet,Majortila(Sylhet),,150,180,210,,
Sylhet,Subhanighat(Sylhet),,150,180,210,,
Norshingdi,Madhabdi (Narsingdi),,150,180,210,,
Norshingdi,Babur Haat (Narsingdi),,150,180,210,,
Norshingdi,Pachdona More (Narsingdi),,150,180,210,,
Norshingdi,Shaheprotab More (Narsingdi),,150,180,210,,
Norshingdi,West Brammondi (Narsingdi),,150,180,210,,
Norshingdi,East Brammondi (Narsingdi),,150,180,210,,
Norshingdi,Songita Bazar (Narsingdi),,150,180,210,,
Norshingdi,Shatirpara (Narsingdi),,150,180,210,,
Norshingdi,Hasnabad Bazar (Narsingdi),,150,180,210,,
Habiganj,Rajnogor (Habiganj,,150,180,210,,
Habiganj,Chowdhury Bazar (Habiganj),,150,180,210,,
Habiganj,Sultanmahmudpur(Habiganj),,150,180,210,,
Habiganj,Gatiabazar(Habiganj),,150,180,210,,
Habiganj,Mahmudabad(Habiganj),,150,180,210,,
Habiganj,Duliakal(Habiganj),,150,180,210,,
Habiganj,Mohonpur (Habiganj),,150,180,210,,
Brahmanbaria,Kawtoly (Brahmanbaria),,150,180,210,,
Brahmanbaria,T.A Road (Brahmanbaria),,150,180,210,,
Brahmanbaria,Sarak bazar (Brahmanbaria),,150,180,210,,
Brahmanbaria,Moddopara (Brahmanbaria),,150,180,210,,
Brahmanbaria,Birashar (Brahmanbaria),,150,180,210,,
Brahmanbaria,Medda (Brahmanbaria),,150,180,210,,
Brahmanbaria,Gatura- Pirbari (Brahmanbaria),,150,180,210,,
Mymensingh,Chorpara (Mymensingh),,150,180,210,,
Mymensingh,Kachijhuli (Mymensingh),,150,180,210,,
Mymensingh,College Road (Mymensigh),,150,180,210,,
Mymensingh,Akua (Mymensingh),,150,180,210,,
Mymensingh,Agriculture University (Mymensingh),,150,180,210,,
Mymensingh,Zilla School Mor (Mymensingh),,150,180,210,,
Mymensingh,Rohomotpur Bypass (Mymensingh),,150,180,210,,
Mymensingh,Mashkanda (Mymensingh),,150,180,210,,
Cox's Bazar,Kalur Dokan (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Alir Jahal Road (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Barmis Market (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Bazar Ghata (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Laldighir Par (Coxs Bazar),,150,180,210,,
Cox's Bazar,Holiday Mor(Coxs Bazar),,150,180,210,,
Cox's Bazar,Laboni Point (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Sughandha Point (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Marin Drive Road,,150,180,210,,
Cox's Bazar,Sonar Para (Court Bazar),,150,180,210,,
Cox's Bazar,Jilonjha (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Tarabaniyer chora (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Romaliyer chora (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Khurushkul (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,P M Khali (Coxs Bazar Sadar),,150,180,210,,
Cox's Bazar,Somity Para (Coxs Bazar Sadar),,150,180,210,,
Khulna,Amadee Bazar,,150,180,210,,
Khulna,kopilmuni Bazar,,150,180,210,,
Habiganj,Shayestagang Sadar,,150,180,210,,
Laksmipur,Alexandar,,150,180,210,,
Patuakhali,Kuakata,8652,150,180,210,,
Patuakhali,Subitkhali,8610,150,180,210,,
Patuakhali,Khepupara (Kolapara),8650,150,180,210,,
Patuakhali,Payra port(Kolapara),8650,150,180,210,,
Patuakhali,Baga Bander (Baga Ferrighat),,150,180,210,,
Patuakhali,Kalaiya (Bauphal),,150,180,210,,
Patuakhali,Mohipur(kolapara-Patuakhali),8651,150,180,210,,
Patuakhali,Birpasha (Bauphal),,150,180,210,,
Chittagong,Sandwip (Enam Nagar),,150,180,210,,
Chittagong,Sandwip (Complex),,150,180,210,,
Chittagong,Sandwip (Kalapaniya),,150,180,210,,
Chittagong,Sandwip (Gasua),,150,180,210,,
Habiganj,Ranigaon (Shayestaganj Hub),,150,180,210,,
Habiganj,Putijuri (Shayestaganj Hub),,150,180,210,,
Pabna,Banwarinagar (Pabna),,150,180,210,,
Pabna,Debottar (Pabna),,150,180,210,,
Pabna,Kashinathpur (Pabna),,150,180,210,,
Pabna,Nakalia (Pabna),,150,180,210,,
Pabna,Pakshi (Pabna),,150,180,210,,
Pabna,Sagarkandi (Pabna),,150,180,210,,
Moulvibazar,Shamshernagar,,150,180,210,,
Moulvibazar,Sherpur Moulvibazar,,150,180,210,,
Moulvibazar,Baramchal (Kulaura),,150,180,210,,
Moulvibazar,Robir Bazar (Kulaura),,150,180,210,,
Brahmanbaria,Bijoynagor (Brahmanbaria),,150,180,210,,
Brahmanbaria,Shahbajpur (Brahmanbaria),,150,180,210,,
Brahmanbaria,Sohilpur (Brahmanbaria),,150,180,210,,
Brahmanbaria,Chandura (Brahmanbaria),,150,180,210,,
Brahmanbaria,Singarbil (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Awliya Bazar (Bijoynagar)-Brahmanbaria,,150,180,210,,
Brahmanbaria,Poirtola (Brahmanbaria),,150,180,210,,
Brahmanbaria,Ulchapara (Brahmanbaria),,150,180,210,,
Brahmanbaria,Bhadugor (Brahmanbaria),,150,180,210,,
Brahmanbaria,Kumarshil more (Brahmanbaria),,150,180,210,,
Moulvibazar,Sarkar Bazar Moulvibazar,,150,180,210,,
Moulvibazar,Notun Bridge Moulvibazar,,150,180,210,,
Moulvibazar,Tarapasha Bazar - Rajnagar,,150,180,210,,
Moulvibazar,Munshibazar - Kamalganj,,150,180,210,,
Moulvibazar,Munshibazar - Rajnagar,,150,180,210,,
Moulvibazar,Tengra Bazar - Rajnagar,,150,180,210,,
Moulvibazar,Mukam Bazar Moulvibazar,,150,180,210,,
Moulvibazar,Bhukshimail (Kulaura),,150,180,210,,
Moulvibazar,Patanushar - Shamshernagar,,150,180,210,,
Moulvibazar,Konokpur (Moulvibazar),,150,180,210,,
Moulvibazar,Adompur Bazar - Kamalganj,,150,180,210,,
Moulvibazar,Tilagaon Bazar (Kulaura),,150,180,210,,
Moulvibazar,Bhatera - Kulaura,,150,180,210,,
Moulvibazar,Kazir Bazar (Moulvibazar),,150,180,210,,
Munshiganj,Kacari (Munshiganj),,150,180,210,,
Munshiganj,Super Market Mor (Munshiganj),,150,180,210,,
Munshiganj,Munshir Hat (Munshiganj),,150,180,210,,
Munshiganj,Rikabibazar (Munshiganj),,150,180,210,,
Munshiganj,Sipahipara (Munshiganj),,150,180,210,,
Munshiganj,Muktarpur (Munshiganj),,150,180,210,,
Comilla,Companyganj (Comilla),,150,180,210,,
Moulvibazar,Langla (Kulaura),,150,180,210,,
Moulvibazar,Prithimpasha (Kulaura),,150,180,210,,
Moulvibazar,Kajaldhara Brahmanbazar (Kulaura),,150,180,210,,
Moulvibazar,Kotarkuna Bazar (Kulaura),,150,180,210,,
Sunamganj,Ecorcoi (Jagannatpur),,150,180,210,,
Sunamganj,Chilaura (Jagannatpur),,150,180,210,,
Sunamganj,Raniganj (Jagannatpur),,150,180,210,,
Sunamganj,Mozidpur (Jagannatpur),,150,180,210,,
Sunamganj,Kolkoli Bazar (Jagannatpur),,150,180,210,,
Sunamganj,Shibganj (Jagannatpur),,150,180,210,,
Sunamganj,Hospital point ((Jagannatpur),,150,180,210,,
Sunamganj,Mirpur (Jagannatpur),,150,180,210,,
Sunamganj,Aralia bazar (Jagannatpur),,150,180,210,,
Sunamganj,Patli (Jagannatpur),,150,180,210,,
Sunamganj,Narikeltola (Jagannatpur),,150,180,210,,
Sunamganj,Narikeltola (Jagannatpur),,150,180,210,,
Sunamganj,Shriramsi (Jagannatpur),,150,180,210,,
Sunamganj,Hasan fatemapur (Jagannatpur),,150,180,210,,
Sunamganj,Kenbari (Jagannatpur),,150,180,210,,
Sunamganj,Keshobpur (Jagannatpur),,150,180,210,,
Sunamganj,Kashila (Jagannatpur),,150,180,210,,
Sunamganj,Harikuna bazar (Jagannatpur),,150,180,210,,
Sunamganj,Gofurgaon (Jagannatpur),,150,180,210,,
Sunamganj,Atujan (Jagannatpur),,150,180,210,,
Sunamganj,Bhober bazar (Jagannatpur),,150,180,210,,
Sunamganj,Saharpara (Jagannatpur),,150,180,210,,
Sunamganj,Habibpur (Jagannatpur),,150,180,210,,
Sunamganj,Eshakuna (Jagannatpur),,150,180,210,,
Sunamganj,Pirer gaon (Jagannatpur),,150,180,210,,
Moulvibazar,Bhairabgonj Bazar(Sreemangal),,150,180,210,,
Moulvibazar,Gobindosree-Moulvibazar,,150,180,210,,
Moulvibazar,Magistrate Colony-Moulvibazar,,150,180,210,,
Moulvibazar,Tv Hospital Road-Moulvibazar,,150,180,210,,
Moulvibazar,Banabithi-Moulvibazar,,150,180,210,,
Moulvibazar,Lake Road-Moulvibazar,,150,180,210,,
Moulvibazar,Sultanpur-Moulvibazar,,150,180,210,,
Moulvibazar,Forest Office Road-Moulvibazar,,150,180,210,,
Moulvibazar,Muslim Quarters-Moulvibazar,,150,180,210,,
Moulvibazar,Kalimabad-Moulvibazar,,150,180,210,,
Moulvibazar,Mostofapur-Moulvibazar,,150,180,210,,
Moulvibazar,Baharmodon-Moulvibazar,,150,180,210,,
Moulvibazar,Ekatuna-Moulvibazar,,150,180,210,,
Moulvibazar,Girjapara-Moulvibazar,,150,180,210,,
Moulvibazar,Kalenga-Moulvibazar,,150,180,210,,
Moulvibazar,Shah Mostafa Road-Moulvibazar,,150,180,210,,
Moulvibazar,Borshijura-Moulvibazar,,150,180,210,,
Moulvibazar,Matharkapon-Moulvibazar,,150,180,210,,
Moulvibazar,Borhat-Moulvibazar,,150,180,210,,
Moulvibazar,Chadnighat-Moulvibazar,,150,180,210,,
Moulvibazar,Beriri Par-Moulvibazar,,150,180,210,,
Sylhet,College Road (Beanibazar),,150,180,210,,
Sylhet,Noyagram & Khasa (Beanibazar),,150,180,210,,
Sylhet,Upazilla point(Beanibazar),,150,180,210,,
Sylhet,Boiragi (Beanibazar),,150,180,210,,
Sylhet,Mathiura (Beanibazar),,150,180,210,,
Sylhet,Supatola (Beanibazar),,150,180,210,,
Sylhet,Jaldup (Beanibazar),,150,180,210,,
Sylhet,Kakordi ( Beanibazar),,150,180,210,,
Sylhet,Dubag (Beanibazar),,150,180,210,,
Sylhet,Sheola (Beanibazar),,150,180,210,,
Sylhet,Charkai (Beanibazar),,150,180,210,,
Sylhet,Ramda (Beanibazar),,150,180,210,,
Sylhet,Barigram (Beanibazar),,150,180,210,,
Sylhet,Masum Bazar (Zakiganj),,150,180,210,,
Sylhet,Eidgah bazar- Beanibazar (Sylhet),,150,180,210,,
Sylhet,Zakiganj Bazar (Zakiganj),,150,180,210,,
Sylhet,Ratangonj (Zakiganj),,150,180,210,,
Sylhet,Atgram (Zakiganj),,150,180,210,,
Sylhet,Kaligonj (Zakiganj),,150,180,210,,
Sylhet,Sonashar (Zakiganj),,150,180,210,,
Sylhet,Saraker Bazar (Zakiganj),,150,180,210,,
Sylhet,Shahgoli (Zakiganj),,150,180,210,,
Moulvibazar,Dasherbazar (Barlekha),,150,180,210,,
Moulvibazar,Goyaltabazar (Barlekha),,150,180,210,,
Moulvibazar,Borolekha Bazar (Barlekha),,150,180,210,,
Moulvibazar,Taradorom (Barlekha),,150,180,210,,
Moulvibazar,Office Bazar (Barlekha),,150,180,210,,
Moulvibazar,Shahbazpur (Barlekha),,150,180,210,,
Moulvibazar,Kataltoli (Barlekha),,150,180,210,,
Moulvibazar,Rotuli (Barlekha),,150,180,210,,
Moulvibazar,Azimgonj (Barlekha),,150,180,210,,
Moulvibazar,Dokkinbag (Barlekha),,150,180,210,,
Brahmanbaria,Kosba Sadar(B.baria),,150,180,210,,
Brahmanbaria,Noyonpur - Kosba(B.Baria),,150,180,210,,
Brahmanbaria,Gopinathpur - Kosba(B.Baria),,150,180,210,,
Brahmanbaria,Kuti - Kosba(B.baria),,150,180,210,,
Brahmanbaria,Chargach - Kosba(B.baria),,150,180,210,,
Moulvibazar,Mukambazar-Rajnagar,,150,180,210,,
Moulvibazar,Kheyaghat Bazar-Rajnagar,,150,180,210,,
Moulvibazar,Kadamhata-Rajnagar,,150,180,210,,
Cox's Bazar,Aziz Nagar (Chakaria),,150,180,210,,
Cox's Bazar,Harbang (Chakaria),,150,180,210,,
Cox's Bazar,Baraitali (Chakaria),,150,180,210,,
Cox's Bazar,Betua Bazar (Chakaria),,150,180,210,,
Cox's Bazar,Chakaria Moghbazar,,150,180,210,,
Cox's Bazar,Chakaria Grameen Center,,150,180,210,,
Cox's Bazar,Chakaria Sobujbag,,150,180,210,,
Cox's Bazar,Zigda (Chakaria),,150,180,210,,
Cox's Bazar,Lakkharchar (Chakaria),,150,180,210,,
Cox's Bazar,Kakara (Chakaria),,150,180,210,,
Cox's Bazar,Fasiakhali (Chakaria),,150,180,210,,
Cox's Bazar,Malumghat (Chakaria),,150,180,210,,
Cox's Bazar,Dulahazara (Chakaria),,150,180,210,,
Cox's Bazar,Khutakhali (Chakaria),,150,180,210,,
Cox's Bazar,Palakata (Chakaria),,150,180,210,,
Cox's Bazar,Badarkhali,,150,180,210,,
Cox's Bazar,Matarbari(Badarkhali),,150,180,210,,
Cox's Bazar,Elishia Bazar (Badarkhali),,150,180,210,,
Cox's Bazar,Dorbeshkata (Badarkhali),,150,180,210,,
Cox's Bazar,Eidgaon (Coxs Bazar),,150,180,210,,
Cox's Bazar,Coxs Bazar Kutubdiya Para,,150,180,210,,
Cox's Bazar,Ramu Cantonment (Coxs Bazar),,150,180,210,,
Cox's Bazar,Garjania Union (Coxs Bazar),,150,180,210,,
Cox's Bazar,Himchari (Court Bazar),,150,180,210,,
Cox's Bazar,Mermaid Beach Resort,,150,180,210,,
Cox's Bazar,Inani (Ukhia),,150,180,210,,
Cox's Bazar,Coxs Bazar Baharchora,,150,180,210,,
Cox's Bazar,Kutupalong (Ukhia),,150,180,210,,
Cox's Bazar,Courtbazar (Ukhia),,150,180,210,,
Cox's Bazar,Balukhali Bazar (Ukhia),,150,180,210,,
Cox's Bazar,Chowfaldandi Bazar (Coxs Bazar),,150,180,210,,
Cox's Bazar,Nhila (Teknaf),,150,180,210,,
Cox's Bazar,Whaikhyang (Teknaf),,150,180,210,,
Cox's Bazar,Sabrang Bazar (Teknaf),,150,180,210,,
Cox's Bazar,Shaplapur (Teknaf),,150,180,210,,
Cox's Bazar,Teknaf Baharchora,,150,180,210,,
Cox's Bazar,Shahpori Beach,,150,180,210,,
Mymensingh,Kacharighat (Mymensingh),,150,180,210,,
Mymensingh,Zero Point (Mymensingh),,150,180,210,,
Mymensingh,Zila School More (Mymensingh),,150,180,210,,
Mymensingh,Panditpara (Mymensingh),,150,180,210,,
Mymensingh,Ck Ghos Road (Mymensingh),,150,180,210,,
Mymensingh,Notun Bazar (Mymensingh),,150,180,210,,
Mymensingh,Town Hall (Mymensingh),,150,180,210,,
Mymensingh,kachijhuli (mymensingh),,150,180,210,,
Mymensingh,Kathgola (Mymensingh),,150,180,210,,
Mymensingh,Dholadia (Mymensingh),,150,180,210,,
